n,SMILE,class
29,CC1CCC2C(C)C(Oc3cccc4ccccc34)OC3OC4(C)CCC1C32OO4,1.0
30,CC(C)=CCCC(C)=CC=Cc1ccc2c(O)c3ccccc3c(O)c2c1,0.0
31,COc1cccc2c1CC1C(C=Cc3ccc(C)cc3)c3c(OC)cccc3OC1(c1ccc(C)cc1)O2,0.0
32,CC(C)(CO)C(=O)C(O)NCCC(=O)NCc1ccc(OC(F)(F)F)cc1,0.0
33,c1nc[nH]n1,0.0
34,CCC(=O)Oc1c(-c2c(C)cc3c(C(C)C)c(O)c(O)c(C#N)c3c2OC(=O)CC)c(C)cc2c(C(C)C)c(O)c(O)c(C#N)c12,0.0
35,Cc1ccc2c(Br)cc(Br)c(O)c2n1,0.0
36,Cc1nc2ccc3c(c(=O)ccn3C)c2s1,0.0
37,CC1CCC2C(C)C(CCOC(=O)CCCC(=O)OCCC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4,1.0
38,COc1cc(-c2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc(OC)c1OC,0.0
39,O=C(Cn1cc(COC2=CC(=O)c3ccccc3C2=O)nn1)c1ccc(-c2ccccc2)cc1,0.0
40,N=C(N)Nc1ccc2[nH]c(-c3ccc(C(=O)O)cc3)nc2c1,0.0
41,CCOC(=N)CCCCCCCCCCCCC(=N)OCC,0.0
42,C#CCOc1ccccc1C=CC(=O)c1ccc(OC)cc1OC,0.0
43,CCCCCCCCCn1cc[n+](CC([PH](=O)(=O)[O-])[PH](=O)(=O)O)c1,0.0
44,COc1cc2c(c(O)c1OC)OCC(c1cc(O)c(OC)c(OC)c1O)C2O,0.0
45,CN(C)c1ccc(CC(=O)NC2CNCC2c2cccc(S(F)(F)(F)(F)F)c2)cc1,1.0
46,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(CCCNC(=S)NCCCl)C(C)C(O)C1(C)O,0.0
47,CC(C)(C)CC(C)(C)NCC(O)COc1ccc2c(c1)CCC2,0.0
48,COc1cc2c(=NC3CCN(C)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCCN1CCCCC1,0.0
49,CC(C)(CO)C(=O)C(O)NCC(=O)NCC1CCCCC1,0.0
50,Cc1ccc(C2OOC(c3ccc(CNc4ccc(Br)cc4)cc3)OO2)cc1,0.0
51,CCc1ccc(N=c2cc(C)c3ccc(O)cc3[nH]2)cc1,1.0
52,COc1ccc(C(=O)C=Cc2ccc(CN3CCOCC3)c(O)c2)cc1,0.0
53,O=C(NCCc1ccccc1)N1CCC(N=c2[nH]c3ccccc3n2Cc2ccc(F)cc2)CC1,0.0
54,c1csc(-c2cnc3sc(=NCC4CCOCC4)[nH]n23)c1,0.0
55,CC1CCC2C(C)C(OC(CCC(=O)O)c3ccc(Br)cc3)OC3OC4(C)CCC1C32OO4,1.0
56,CC(NC(=O)OC(C)(C)C)C(=O)N=c1[nH]ccs1,0.0
57,C=CCc1cc(C=CC(=O)c2cccc(C(=O)C=Cc3cc(CC=C)c(OC)c(OC)c3)c2)cc(OC)c1OC,0.0
58,CCN1CCN(c2nc(=Nc3ccc(N=c4cc[nH]c5cc(Cl)ccc45)cc3)[nH]c(=Nc3ccccc3C)[nH]2)CC1,1.0
59,O=C(CC1NCCCC1O)Cn1cnc2cnccc2c1=O,1.0
60,OC(CNCCNC(c1ccccc1)c1ccccc1)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,1.0
61,O=C(CCCCCCC(O)=NO)Nc1ccc(C(=O)NCCN2CCOCC2)cc1,1.0
62,COC(=O)C1Cc2c([nH]c3ccccc23)CN1C(=O)C(C)Oc1cc(C)cc2oc(=O)cc(CC3CC3)c12,1.0
63,CC(=O)OC1(C)CCC2CC1OOC2(CSc1ccccc1)c1ccccc1,1.0
64,Cc1cc(C(=O)NC(C)c2nc(-c3cccnc3)cs2)cc(=O)[nH]1,0.0
65,NC1(C(=O)NCC2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)CCCC1,1.0
66,COc1cc2[nH]c(=Nc3cccnc3)[nH]c(=NC(C)C)c2cc1OC,1.0
67,Cc1cc(=NCc2cc(N=c3cc[nH]c4cc(Cl)ccc34)ccc2F)[nH]c(N2CCSCC2)n1,1.0
68,O=C1C(c2ccc(Cl)cc2)=[N+]([O-])c2cc[n+]([O-])cc21,0.0
69,CN1CCN(Cc2ccc(C(=O)NN(CC3CCCC3)c3nc(C#N)ncc3Br)cc2)CC1,1.0
70,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,0.0
71,Cc1ccc(N2C(=O)C(N)C2C=Cc2ccccc2)cc1,0.0
72,O=C(Nc1ccc2c(c1)CCC2)N1CCC(N=c2[nH]c3ccccc3n2Cc2ccc(F)cc2)CC1,0.0
73,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3cccc4ccccc34)cc2)c1,0.0
74,CC1=CC(=O)CC2C1(C)CCC(COS(C)(=O)=O)C2(C)CCc1ccoc1O,0.0
75,CCCN1COCC(Oc2ccccc2)C1c1ccc(OC)cc1,0.0
76,N=C(N)c1ccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)c2)cc1,0.0
77,CC(=O)OC1CC2CC(NC(=O)OC(C)(C)C)CCC2(C)C2CC(OC(C)=O)C3(C)C(C(C)CCCN(CCCN=c4cc[nH]c5cc(Cl)ccc45)CCCC(C)C4CCC5C6C(OC(C)=O)CC7CC(NC(=O)OC(C)(C)C)CCC7(C)C6CC(OC(C)=O)C45C)CCC3C12,1.0
78,COc1cccc(-c2c(OC)cc(NC(C)CCCNC(=O)OC(C)(C)C)c3nc(C(F)(F)F)cc(C)c23)c1,1.0
79,CCCCCCCCCCC1(C)SC(=O)C(C)C1=O,0.0
80,CCN(CC)CCCCCCCCCCCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
81,Cc1ccc2c(c1)C(=O)C(=O)N2CC(CO)NCCCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
82,CC1CCC2C(CCCc3ccc(S(C)(=O)=O)cc3)C(=O)OC3OC4(C)CCC1C32OO4,1.0
83,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.0
84,CC1CCC2C(CSc3ccccc3)C(=O)OC3OC4(C)CCC1C32OO4,1.0
85,CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNC2CCCCC2)c1,1.0
86,CN(C)CCOc1ccc2c(=O)c3c(Cl)c(Cl)ccc3[nH]c2c1,0.0
87,CCOC(C(=O)Nc1ccc2ncccc2c1)c1cc(Cl)ccc1Cl,0.0
88,COc1ccc(C2OCC3(O)C(c4ccc(OC)c(OC)c4)OCC23)cc1OC,0.0
89,COc1ccc2c(c1)C1=C(C(=O)C2=O)C(C)(C)C(C)O1,1.0
90,N=c1[nH]cc(-c2ccc(C(=O)N3CC(O)C3)cc2)nc1-c1ccc(C(F)(F)F)nc1,1.0
91,Cc1ccccc1C(=O)N(CC(=O)NC1CCCCC1)Cc1ccc(C(O)=NO)cc1,1.0
92,CCOC(=O)C1(Cc2ccccc2-c2ccccc2OC)CCNCC1,1.0
93,COc1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]c(=N)n2)c(O)c1,0.0
94,COc1c(O)cc2c3c(cc4ccccc4c13)NC2=O,0.0
95,NCCc1ccc(O)cc1,0.0
96,C[S+]([O-])c1ccc(-c2cnc3ccc(=Nc4cccc(S(C)(=O)=O)c4)[nH]n23)cc1,1.0
97,Cc1ccc(C2OOC(c3ccc(C=NCCO)cc3)OO2)cc1,0.0
98,COC(=O)CCC(C)C1CCC2C3C(OC(C)=O)CC4CC5(CCC4(C)C3CC(OC(C)=O)C12C)OOC1(CCCC1)OO5,1.0
99,O=C(O)CN1CCN(C(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)c2ccccc2)CC1,0.0
100,CC1=C2CC3C(C)(C)OC45OC4(C(C)C)C(=O)C4(CCC6C(C)(C)CCCC67CC24C35O7)CC1=O,0.0
101,C=CC1CN2CCC1CC2C(OC(=O)C(Cc1ccccc1)NC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OCC2C)c1ccnc2ccc(OC)cc12,1.0
102,COc1cc(OC)c(OC)cc1C=CC(=O)c1ccc(C=Cc2ccc(O)c(O)c2)cc1,0.0
103,O=c1[nH]nc(Cc2ccccc2)c2ccccc12,0.0
104,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]cnc(=Nc3cccc(C(F)(F)F)c3)c2c1,1.0
105,CC1=CSC2=NC(C=Cc3ccccc3)=C(C(=O)C=Cc3ccccc3)C(c3ccc(Cl)cc3)N12,0.0
106,CN1CCN(c2nc(=NCCN=c3cc[nH]c4cc(Cl)ccc34)nc(N3CCCCC3)[nH]2)CC1,1.0
107,COc1cc(O)c(-c2ccc(OC)c3c(O)cc(C)cc23)c2c1C(C)N(C)C(C)C2,0.0
108,CC(C)C(CO)N=c1ccc2ncc(-c3ccc(C#N)cc3)n2[nH]1,0.0
109,COC1CCN(Cc2ccoc2)CC1Cc1ccccc1,0.0
110,CC(C)(C)C1=NN(c2ccccc2Cl)C2(O1)C(=O)Nc1ccc(Br)cc12,0.0
111,OCC1OC(SCc2cn(-c3ccccc3)nn2)C(O)C(O)C1O,0.0
112,CCCCOc1ccc(CCC(=O)N=C(CCCCCC(O)=NO)C(=O)Nc2cccc3cccnc23)cc1,1.0
113,COc1c(N2CC3C(N)C3C2)c(F)cc2c1N(C1CC1)CC(C(=O)O)C2=O,0.0
114,CN(C)C=C1C(=O)Nc2cc(Cl)ccc21,0.0
115,Fc1cccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c1,0.0
116,CC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(O)CN1CCN(CC(O)C(Cc2ccccc2)NC(=O)C(NC(=O)OC(C)(C)C)C(C)C)CC1,0.0
117,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(OC)c(c1)-c1cc(ccc1O)CC3N(C)CC2)N(C)CC4,0.0
118,Clc1ccc2c(=Nc3ccc(-c4ccccc4)cc3)ccn(CCN3CCCC3)c2c1,1.0
119,CC(C)(C)C(=O)NC(C(O)=NO)c1ccc(C(N)=NO)cc1,1.0
120,C=CC(C)(C)c1ccc2c3c(c[nH]c13)CC(CO)NC(=O)C(C(C)CC)N2,0.0
121,C=CC(C)=CC1(C)SC(=O)C(C)C1=O,0.0
122,COC1=CC(c2ccc[nH]2)=NC1=Cc1[nH]ccc1Cc1ccc2ccccc2c1,1.0
123,Clc1ccc(-n2c3cc(=NCCCCC45CCCCN4CCCC5)c(=Nc4cccnc4)cc-3[nH]c3ccccc32)cc1,1.0
124,O=C(C=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)Nc1ccc(NC(=O)Cc2ccc(F)cc2)c(C(=O)c2ccccc2)c1,1.0
125,N=C(N)NCCCC(C=CS(=O)(=O)c1ccccc1)NC(=O)OCc1ccccc1,0.0
126,O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc4c(c3)OCO4)N2C(=O)CN1c1ccc(C(F)(F)F)cc1,0.0
127,CCCCCCCCCn1cc[n+](CC(O)([PH](=O)(=O)[O-])[PH](=O)(=O)O)c1,0.0
128,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0.0
129,CCOP(=O)(NC(C)C)Oc1cc([N+](=O)[O-])ccc1C,0.0
130,C=CCC1OC(C)=Cn2c3ccccc3c3cc(C(=O)OC)cc1c32,0.0
131,O=C1C(=O)N(c2ccccc2)C(=S)N1CCN=c1cc[nH]c2cc(Cl)ccc12,1.0
132,COC1C=C2C(CCC(O)C2(C)C)C2(C)CCC3(C)C(C(C)CC(O)C=C(C)C)CCC3(C)C12,0.0
133,Cc1cccc(-c2cc(-c3ccc(Br)cc3)[nH]n2)c1O,0.0
134,CC(=O)OC1(C#N)CN2CCC1CC2,0.0
135,C=Cc1cccc(-c2cc3c(cc2C(=O)O)OCO3)c1N(C)CC,0.0
136,COc1cccc(Cn2c(C3CCNCC3)cc3cccnc32)c1,1.0
137,Cc1ccc(C(=O)NCCCN=c2[nH]c3ccccc3[nH]2)o1,0.0
138,COc1cccc2c1[nH]c1c(C3=CC4(O)CCC=CCCCCN5CCC3C3(CC6C=CCCCCN6C43)C5)nccc12,1.0
139,Cc1ccccc1Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12,0.0
140,Cc1cc(C)n(C2CN(CC(O)c3cc(F)ccc3F)C2)n1,1.0
141,CC1CCC2C(C)C(=O)OC3CC4(C)CCC1C32OO4,1.0
142,Clc1ccc2c(=Nc3cccc(C4=NCCO4)c3)cc[nH]c2c1,1.0
143,C#CC[N+](C)(C)CCCCCCCCCCCC,1.0
144,COc1ccc(C(=O)C=Cc2ccc(F)cc2F)c(OC)c1OC,0.0
145,CC1=CC(=O)CC2C1(C)CCC(COC(=O)OCc1ccccc1)C2(C)CCc1ccoc1O,0.0
146,CC(=O)OC1CC2CC3(CCC2(C)C2CC(OC(C)=O)C4(C)C(C(C)CCC(N)=O)CCC4C12)OOC(C)(C)OO3,1.0
147,CN1CCSC1=S,0.0
148,COc1ccc2nc(OC)c(CNCc3cccnc3)cc2c1,0.0
149,COc1cc(O)c2c(c1)C(=O)C(CC(O)C(O)C(O)C=CCC(C)O)OC2O,1.0
150,CNCCc1cc(Br)c(OCCCNC(=O)C2=NOC3(C2)CC(Br)=C(OC)C(Br)=CO3)c(Br)c1,0.0
151,COc1ccc(CCN2CCC(N=c3[nH]c(=NCc4ccc(F)cc4)[nH]c4cc(OC)c(OC)cc34)CC2)cc1,1.0
152,COc1ccc(C(O)CN2CC(n3nc(C)cc3C)C2)cc1,0.0
153,O=C1CC(c2ccc(Cl)cc2)CC2=Nc3ccc(Cl)cc3S(=O)(=O)C12,0.0
154,COc1cc(C(=N)N)ccc1-c1cc(-c2ccc(C(=N)N)cc2)no1,1.0
155,CC(CCCO)C1CCC2C3C(O)CC4CC5(CCC4(C)C3CC(O)C12C)OOC1(CCCCC1)OO5,1.0
156,N=c1[nH]cc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,1.0
157,CCCCCCCC(F)(F)CCCCCC(O)CC(O)C(C)N,0.0
158,CCOC(=O)c1c(O)csc1Nc1ccc2ccccc2c1,1.0
159,COc1ccc(N=C(N)CC(O)c2ccc(C(C)(C)C)cc2)cc1,0.0
160,O=C(NCC12CC(CN1Cc1ccccc1)C2)c1ccc2ccccc2c1,0.0
161,NC1=NC(c2ccnc(=O)c3[nH]c(Br)c(Br)c23)CN1,0.0
162,CON=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)s2)nc1,0.0
163,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)n(Cc2cccc(N=c3cc[nH]c4cc(Cl)ccc34)c2)c1=O,1.0
164,N=c1nc(N2CCCC(c3nnc4ccccn34)C2)c2c([nH]1)CNCC2,1.0
165,O=C(c1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1)N1CC(O)C1,1.0
166,COc1ccc(C=NN=c2c3c([nH]c4ccccc24)CCCC3)cc1,0.0
167,CCN(CC)C([PH](=O)(=O)O)[PH](=O)(=O)O,0.0
168,CCN(CC)CCOc1ccnc2cc(Cl)ccc12,0.0
169,CC1(CO)C=C2C(=O)C(C)(C)C(=O)C(C)(C)C2(O)OO1,0.0
170,[C-]#[N+]C(C)(C)CC1CC(C)C2CCC(C)C3([N+]#[C-])CCC(=C)C1C23,1.0
171,COc1ccc(-c2cc(-c3ccc(C(N)=O)cc3)c[nH]c2=N)cn1,1.0
172,N#Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,0.0
173,BrC1=NOC(c2nc(-c3ccsc3)no2)C1,0.0
174,CC1CCN(CCCCCC(=O)Nc2cc(CO)cc(N=c3cc[nH]c4cc(Cl)ccc34)c2)CC1,1.0
175,COC(=O)c1ccc2c(c1)c(=NCCCNC(=O)Nc1ccccc1)c1c3cc(C(=O)OC)ccc3[nH]c1n2C,1.0
176,CN(C)c1ccc(-c2cn(CCCCCCCC(O)=NO)nn2)cc1,1.0
177,COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)N=c2cc[nH]cc2)cc1,1.0
178,CC(C)(CO)C(=O)C(O)NCc1cc(CCc2ccccc2)no1,0.0
179,CCOC(=O)c1cnc(SCCN2CCOCC2)n(C(=O)c2ccccc2)c1=O,0.0
180,O=C(c1ccc(N2CCOCC2)cc1)C1CC1c1ccc(Cl)cc1,0.0
181,Cc1cn(-c2c(C3CC(c4ccc(O)cc4)=NO3)c(C)nn2-c2ccccc2)cn1,1.0
182,Cc1cc(N2CCOCC2)[nH]c(=NCc2cc(N=c3cc[nH]c4cc(Cl)ccc34)ccc2F)n1,1.0
183,C=C(C)C1C=C2C(C)CCC2C(C)CC1,0.0
184,C[S+]([O-])c1ccc(-c2ccc3ncc(-c4cccc(S(C)(=O)=O)c4)n3n2)cc1,1.0
185,CCOC(C(=O)Nc1ccc(Cl)c(Cl)c1)c1cnc2ccccc2c1,0.0
186,c1ccc(NN=c2[nH]cnc3[nH]cnc23)cc1,0.0
187,COc1cc(O)n(C(=O)CCC(C)=NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)N(C)C)c1Cc1ccc(O)cc1,1.0
188,CC1=Cc2nc(C)cc3cccc(c23)O1,0.0
189,CC1CCC2C(C(=O)O)COC3OC4(C)CCC1C32OO4,0.0
190,CCCCCc1cc(CCNC(=O)C(O)C(C)(C)CO)on1,0.0
191,Cc1ccc(N=c2[nH]c(=NCCO)c3ccccc3[nH]2)cc1C,1.0
192,COc1ccc2[nH]c3cc(Cl)ccc3c(=NCCCN(CCCN=c3c4ccc(Cl)cc4[nH]c4ccc(OC)cc34)C(=O)C(C)NC(=O)OCC3c4ccccc4-c4ccccc43)c2c1,1.0
193,O=C1c2cccc(O)c2C(=O)c2c1ccc(C1(O)c3cccc(O)c3C(=O)c3c(O)cccc31)c2O,0.0
194,CCOC(=O)C(CC(C)C)NP(=O)(CCCC(=O)N(C)OCCCc1ccccc1)NC(CC(C)C)C(=O)OCC,0.0
195,Cc1nc(=N)c(Cn2cc(CCOC(=O)c3ccccc3)nn2)c[nH]1,0.0
196,COC(=O)C1(C)CCCC2(C)C3=CCC4CC3(CCC12)CC4(O)CO,0.0
197,CCOC(=O)c1c(-c2cnn(Cc3ccc(OC(F)(F)F)cc3)c2)[nH]c2ccccc2c1=O,1.0
198,CN(Cc1ccc(N(C)C)cc1)Cc1ccccc1CN,0.0
199,COc1cc2c(=NC3CCN(Cc4ccccc4)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,1.0
200,CNC(CCN(C)CCc1cc(OC)c(Br)cc1Br)C(=O)N(C)CCCN(C)CCc1cc(OC)c(Br)cc1Br,1.0
201,O=c1c2c([nH]c3cc(-c4ccccc4)nn13)CCCC2,0.0
202,CCCCCCCCCCCCCC1(O)CC(O)CC(CCc2ccc(O)cc2)O1,0.0
203,NC(=S)NN=Cc1ccc(O)c(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O,0.0
204,CCn1ccc(=Nc2cccc(CCc3ccc(OC(F)(F)F)cc3)c2)c(Cl)c1,0.0
205,CCCCNCCCOc1ccc2c(=O)c3cc(Cl)c(Cl)cc3[nH]c2c1,1.0
206,Cc1cccc(-n2c(=N)[nH]c3ccccc32)c1O,1.0
207,CC1OC(C[N+](C)(C)C)CC1O,0.0
208,COc1cc(OC)cc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,1.0
209,CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)NCCCCN=C(N)N,0.0
210,O=C(c1ccc(CNCCCN2CCN(CCCN=c3cc[nH]c4cc(Cl)ccc34)CC2)cc1)c1cccc(Cl)c1,0.0
211,O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1CCN=c1cc[nH]c2cc(Cl)ccc12,1.0
212,CC(C)c1nc(CCN)cn1C,0.0
213,CCOC(=O)c1c(O)coc1Nc1ccc(C(F)(F)F)cc1,1.0
214,Cc1cccc(C(=O)NCCCCNCCCNC(=O)c2cccc(C)n2)n1,0.0
215,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(O)=NO)cc1,0.0
216,O=C(Nc1cccc2cccnc12)c1ccccn1,0.0
217,COc1ccc(-c2cc(-c3ccc(S(=O)(=O)NC4CC4)cc3)c[nH]c2=N)cn1,1.0
218,O=C1C(=O)C(CSc2ccc(Cl)cc2)C(=O)c2ccccc21,0.0
219,CCCCCCCCCCCCCCCCOCCCO[PH](=O)(=O)CCOCCn1cnc2c(=O)[nH]c(=N)[nH]c21,0.0
220,O=C(CCCCC(O)=NO)NN=CCc1cc(O)ccc1Br,1.0
221,C#CCOc1ccccc1C=CC(=O)c1ccc(OC)cc1,0.0
222,CN1CCN(CCN=c2[nH]c3ccc(Cl)cc3c3c2C(=NO)c2ccccc2-3)CC1,1.0
223,COc1nc2ccccc2cc1CN(Cc1ccco1)Cc1cc2cc(C)ccc2nc1Cl,0.0
224,O=C1C(=NC(=S)N=c2cc[nH]c3cc(Cl)ccc23)C(CCc2ccccc2)N1c1ccc(Br)cc1,0.0
225,Cc1c(C(C)C2NCC(C)CC2O)ccc2c1CC1C2CC=C2CC(=O)C=CC21C,0.0
226,CN(Cc1ccccc1)Cc1ccc(CNC=O)cc1,0.0
227,CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,1.0
228,CC(C)CCCC(C)C1CCC2C3CC=C4CC(=O)CCC4(COC4OC(CO)C(O)C(O)C4O)C3CCC12C,0.0
229,CSc1ccc(CC2(O)c3ccccc3-c3nc4cc(C)ccc4n32)cc1,0.0
230,ON=C(O)c1cnc(N2CCC3(CN(Cc4ccc(-c5ccccc5)cc4)C3)C2)nc1,1.0
231,CCCCCC(=O)Oc1c(C2=CCC(c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,1.0
232,Cc1cc(=Nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2)n2[nH]c(C(F)(F)F)nc2n1,1.0
233,COc1ccc2c(c1)C(=O)C(c1ccc(N3CCOCC3)cc1)=[N+]2[O-],1.0
234,COc1cncc(-c2cncc(N3CCN(c4ccncc4)CC3)n2)c1,1.0
235,OC(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Br)cc1,0.0
236,COc1ccc(C(=O)C=Cc2ccc(C#N)cc2)c(OC)c1,0.0
237,C=CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)cc1-c1ccc(Cl)cc1,1.0
238,c1cn(CCCCCCn2ccnc2)cn1,0.0
239,CCCC(O)C1=C(Br)C(=CI)OC1=O,0.0
240,CCCCCOc1c(OC)cc(N(C)CCCNC(=O)NC(CS)C(=O)OCc2ccccc2)c2nccc(CC)c12,0.0
241,COc1cc2c(cc1O)CC1c3c(cc(OC)c(OC)c3-2)CCN1C,0.0
242,O=C(Oc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1,1.0
243,Cc1ccc(N=c2nc(C3CCN(CC(N)=O)C3)cc[nH]2)nc1,1.0
244,CN(Cc1ccc(CN=c2cc[nH]c3cc(Cl)ccc23)cc1)Cc1ccc(N(C)C)cc1,1.0
245,CCCCCCCCCCn1cc(CSc2ccccc2C(=O)O)nn1,0.0
246,CCN(CC)CCCNC(=O)c1ccc(NC(=O)CCCCCCC(O)=NO)cc1,1.0
247,COc1cccc(-n2nc3c(C)nnc(C)c3c2C)c1,0.0
248,COc1cccc(N=c2[nH]cnc3ccc(NC(=S)Nc4ccc(Br)cc4)cc23)c1,1.0
249,CC(C)(C)[Si](OCCCCCCn1ccc(=O)[nH]c1=O)(c1ccccc1)c1ccccc1,0.0
250,O=C1Nc2ccc(Cl)cc2C12NCCc1c2[nH]c2ccccc12,1.0
251,CC(C)N=C(N=c1[nH]c(O)cn1-c1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,0.0
